Palautusaika;TehtavaNimi;TehtavaID;KayttajaID
12/11/20, 23:04;L03T5;15;50523
12/11/20, 23:26;L04T1;16;50523
12/11/20, 23:49;L10T3;47;6616878
12/11/20, 23:55;L07T3;33;3206475
13/11/20, 00:31;L07T5;35;3206475
13/11/20, 00:39;L04T2;17;50523
13/11/20, 00:48;L04T3;18;50523
13/11/20, 01:09;L08T1;36;3206475
13/11/20, 01:45;L03T1;11;6617235
13/11/20, 05:56;L08T1;36;6612033
13/11/20, 09:09;L03T4;14;6617229
13/11/20, 09:24;L04T4;19;50523
13/11/20, 10:17;L05T1;21;50523
13/11/20, 11:10;L04T2;17;6617229
13/11/20, 12:12;L04T3;18;6617229
13/11/20, 12:48;L05T3;23;50523
13/11/20, 13:05;L08T1;36;6616944
13/11/20, 13:56;L11T2;49;6610221
13/11/20, 14:56;L10T2;46;6604977
13/11/20, 14:57;L10T3;47;6604977
13/11/20, 15:01;L10T1;45;6604977
13/11/20, 15:27;L07T3;33;6617100
13/11/20, 15:55;L07T4;34;6617100
13/11/20, 16:40;L03T5;15;6616950
13/11/20, 16:48;L02T5;10;6616836
13/11/20, 17:34;L05T4;24;50523
13/11/20, 17:49;L12T1;51;6607563
13/11/20, 17:56;L08T3;38;6614055
13/11/20, 18:28;L12T2;52;6607563
13/11/20, 18:44;L07T3;33;6613503
13/11/20, 19:02;L11T1;48;6604977
13/11/20, 19:03;L11T2;49;6604977
13/11/20, 19:07;L05T1;21;6617229
13/11/20, 19:09;L07T4;34;6613503
13/11/20, 21:11;L12T3;53;6607563
13/11/20, 22:25;L04T2;17;6616950
13/11/20, 22:51;L11T1;48;6616878
14/11/20, 00:14;L11T2;49;6616878
14/11/20, 09:25;L04T3;18;6616950
14/11/20, 09:44;L08T3;38;6616944
14/11/20, 09:56;L13T1;54;6607563
14/11/20, 12:02;L13T2;55;6607563
14/11/20, 15:55;L07T4;34;6607488
14/11/20, 17:31;L12T1;51;6616878
14/11/20, 18:03;L13T3;56;6607563
14/11/20, 18:23;L13T2;55;6606339
14/11/20, 18:36;L08T2;37;6604776
14/11/20, 20:30;L12T2;52;6616878
14/11/20, 21:29;L11T3;50;6604977
14/11/20, 22:12;L13T1;54;6606210
14/11/20, 22:16;L03T1;11;6617199
14/11/20, 22:17;L03T2;12;6617199
14/11/20, 22:18;L03T3;13;6617199
14/11/20, 22:23;L03T5;15;6617199
14/11/20, 22:23;L03T4;14;6617199
14/11/20, 22:24;L09T1;41;6612921
14/11/20, 23:04;L08T2;37;3206475
14/11/20, 23:53;L13T3;56;6606339
15/11/20, 00:23;L01T1;1;6608520
15/11/20, 00:29;L01T2;2;6608520
15/11/20, 01:57;L08T3;38;3206475
15/11/20, 08:48;L04T4;19;6616950
15/11/20, 09:53;L08T5;40;6616944
15/11/20, 10:23;L04T3;18;6616863
15/11/20, 11:57;L13T1;54;6616878
15/11/20, 14:14;L08T2;37;6612459
15/11/20, 14:28;L09T4;44;6611112
15/11/20, 14:38;L07T1;31;6604551
15/11/20, 14:47;L08T3;38;6604776
15/11/20, 15:01;L04T5;20;6608295
15/11/20, 15:41;L07T2;32;6604551
15/11/20, 15:46;L06T2;27;6610965
15/11/20, 16:05;L10T2;46;6612873
15/11/20, 16:43;L12T1;51;6604977
15/11/20, 17:32;L08T4;39;6604776
15/11/20, 17:45;L06T1;26;6604551
15/11/20, 17:53;L13T2;55;6606210
15/11/20, 17:55;L13T2;55;6616878
15/11/20, 18:18;L12T2;52;6604977
15/11/20, 18:32;L01T2;2;6604539
15/11/20, 18:39;L08T3;38;6612459
15/11/20, 18:43;L01T3;3;6604539
15/11/20, 18:49;L08T4;39;6611736
15/11/20, 19:00;L04T5;20;6616878
15/11/20, 19:03;L06T2;27;6604551
15/11/20, 19:15;L01T4;4;6604539
15/11/20, 19:30;L01T5;5;6604539
15/11/20, 19:52;L14T4;60;6616878
15/11/20, 20:15;L06T4;29;6610965
15/11/20, 20:20;L12T3;53;6604977
15/11/20, 21:03;L05T1;21;6608295
15/11/20, 21:11;L08T5;40;6604776
15/11/20, 21:22;L06T3;28;6604551
15/11/20, 21:30;L08T1;36;6604992
15/11/20, 21:37;L08T4;39;6612459
15/11/20, 22:07;L04T1;16;6616893
15/11/20, 22:10;L04T2;17;6616893
15/11/20, 22:39;L08T5;40;6612459
15/11/20, 22:40;L06T1;26;50523
15/11/20, 23:39;L05T3;23;6608295
16/11/20, 02:05;L06T2;27;50523
16/11/20, 03:01;L06T3;28;50523
16/11/20, 10:32;L09T1;41;6616944
16/11/20, 10:41;L12T1;51;6610221
16/11/20, 11:19;L10T1;45;6611736
16/11/20, 12:27;L06T1;26;6613278
16/11/20, 12:36;L01T3;3;6608520
16/11/20, 12:40;L01T4;4;6608520
16/11/20, 13:16;L01T2;2;6617220
16/11/20, 13:17;L01T3;3;6617220
16/11/20, 13:21;L01T4;4;6617220
16/11/20, 13:24;L01T5;5;6617220
16/11/20, 13:32;L08T3;38;6608406
16/11/20, 14:00;L02T5;10;6617235
16/11/20, 14:43;L02T3;8;6617235
16/11/20, 15:34;L09T3;43;6616944
16/11/20, 15:41;L08T1;36;6607488
16/11/20, 17:56;L02T4;9;6604722
16/11/20, 18:05;L06T3;28;6613278
16/11/20, 18:05;L02T5;10;6604722
16/11/20, 18:07;L03T1;11;6604722
16/11/20, 18:09;L03T2;12;6604722
16/11/20, 18:13;L03T3;13;6604722
16/11/20, 18:20;L03T4;14;6604722
16/11/20, 18:23;L03T5;15;6604722
16/11/20, 18:39;L04T1;16;6604722
16/11/20, 18:41;L05T2;22;6617229
16/11/20, 18:41;L04T2;17;6604722
16/11/20, 18:44;L04T3;18;6604722
16/11/20, 18:49;L04T5;20;6604722
16/11/20, 18:54;L05T2;22;6604722
16/11/20, 18:55;L05T3;23;6604722
16/11/20, 18:57;L05T5;25;6604722
16/11/20, 19:07;L09T4;44;6616944
16/11/20, 19:13;L05T3;23;6617229
16/11/20, 20:15;L13T3;56;6606210
16/11/20, 20:42;L14T2;58;6604977
16/11/20, 20:47;L07T5;35;6613503
16/11/20, 21:10;L03T3;13;6617235
16/11/20, 21:14;L08T2;37;6617100
16/11/20, 22:13;L05T5;25;6613272
16/11/20, 22:34;L10T1;45;6616944
16/11/20, 23:28;L05T5;25;50523
16/11/20, 23:42;L05T5;25;6608295
16/11/20, 23:53;L06T4;29;50523
17/11/20, 00:57;L06T5;30;49542
17/11/20, 01:19;L04T5;20;50523
17/11/20, 01:53;L07T3;33;49542
17/11/20, 09:09;L08T3;38;50523
17/11/20, 09:48;L01T1;1;6617064
17/11/20, 10:17;L12T3;53;6610221
17/11/20, 10:24;L01T3;3;6617064
17/11/20, 11:09;L10T2;46;6611736
17/11/20, 12:09;L10T3;47;6611736
17/11/20, 12:14;L09T1;41;6604776
17/11/20, 12:17;L01T1;1;6607746
17/11/20, 12:36;L01T2;2;6607746
17/11/20, 12:38;L02T2;7;6617220
17/11/20, 12:44;L01T3;3;6607746
17/11/20, 12:50;L01T4;4;6607746
17/11/20, 13:03;L01T5;5;6607746
17/11/20, 13:22;L06T4;29;6613278
17/11/20, 13:30;L09T1;41;6614055
17/11/20, 13:48;L08T3;38;6617100
17/11/20, 14:30;L13T1;54;6610221
17/11/20, 15:42;L02T3;8;6617220
17/11/20, 16:37;L02T4;9;6617220
17/11/20, 17:07;L02T5;10;6617220
17/11/20, 17:52;L09T2;42;6614055
17/11/20, 18:05;L04T3;18;6612000
17/11/20, 19:01;L06T1;26;6608577
17/11/20, 19:53;L05T5;25;6617229
17/11/20, 20:49;L07T5;35;49542
17/11/20, 21:25;L04T5;20;6616950
17/11/20, 21:33;L14T3;59;6604977
17/11/20, 21:36;L08T1;36;49542
17/11/20, 21:38;L09T2;42;6604776
17/11/20, 22:58;L01T5;5;6608520
18/11/20, 07:50;L14T1;57;6607287
18/11/20, 08:30;L14T2;58;6607287
18/11/20, 08:45;L10T3;47;6616944
18/11/20, 09:34;L08T5;40;6608406
18/11/20, 09:47;L09T3;43;6614055
18/11/20, 09:50;L03T1;11;6617220
18/11/20, 10:45;L09T1;41;6608406
18/11/20, 11:43;L06T5;30;50523
18/11/20, 11:46;L09T2;42;6608406
18/11/20, 12:18;L06T1;26;6616962
18/11/20, 13:10;L07T1;31;50523
18/11/20, 13:15;L13T2;55;6610221
18/11/20, 13:28;L11T2;49;6611736
18/11/20, 15:02;L04T4;19;50715
18/11/20, 16:24;L05T1;21;6616893
18/11/20, 16:34;L07T2;32;50523
18/11/20, 17:11;L05T2;22;6616893
18/11/20, 17:16;L05T3;23;6616893
18/11/20, 17:17;L05T4;24;6616893
18/11/20, 17:24;L14T1;57;6612873
18/11/20, 17:28;L05T5;25;6616893
18/11/20, 17:45;L11T1;48;6612873
18/11/20, 18:12;L14T3;59;6607287
18/11/20, 18:13;L11T2;49;6612873
18/11/20, 18:28;L05T4;24;6617229
18/11/20, 18:59;L01T4;4;6617064
18/11/20, 19:56;L06T1;26;6613272
18/11/20, 21:17;L08T2;37;6607488
18/11/20, 22:49;L03T3;13;6617220
18/11/20, 22:49;L03T2;12;6617220
18/11/20, 22:49;L03T4;14;6617220
18/11/20, 23:07;L03T5;15;6617220
18/11/20, 23:18;L09T3;43;6604776
19/11/20, 00:33;L03T4;14;6617235
19/11/20, 00:51;L07T4;34;50523
19/11/20, 01:17;L07T5;35;50523
19/11/20, 09:33;L08T1;36;50523
19/11/20, 10:19;L12T2;52;6611736
19/11/20, 10:38;L09T1;41;6617100
19/11/20, 10:41;L04T1;16;6617220
19/11/20, 14:13;L11T3;50;6616944
19/11/20, 14:14;L04T2;17;6617220
19/11/20, 16:39;L04T3;18;6617220
19/11/20, 17:23;L08T1;36;6613503
19/11/20, 17:59;L12T1;51;6612873
19/11/20, 18:02;L04T4;19;6617220
19/11/20, 18:44;L04T5;20;6616863
19/11/20, 20:04;L06T2;27;6608577
19/11/20, 21:32;L05T1;21;6616950
19/11/20, 21:45;L09T2;42;6617100
19/11/20, 22:28;L06T5;30;6608577
19/11/20, 22:43;L09T1;41;6612459
19/11/20, 23:57;L12T1;51;6616944
20/11/20, 00:59;L06T2;27;6616962
20/11/20, 03:12;L08T2;37;49542
20/11/20, 08:43;L05T1;21;6616863
20/11/20, 09:05;L05T2;22;6616863
20/11/20, 09:07;L07T1;31;6613278
20/11/20, 09:15;L05T3;23;6616863
20/11/20, 09:49;L07T2;32;6613278
20/11/20, 10:18;L06T3;28;6616962
20/11/20, 11:13;L10T1;45;6614055
20/11/20, 11:17;L12T2;52;6616944
20/11/20, 11:29;L02T3;8;6617064
20/11/20, 12:04;L07T3;33;6613278
20/11/20, 13:39;L02T4;9;6607746
20/11/20, 13:56;L02T5;10;6607746
20/11/20, 14:20;L08T3;38;49542
20/11/20, 14:23;L09T3;43;6617100
20/11/20, 14:39;L07T4;34;6613278
20/11/20, 15:43;L02T4;9;6617064
20/11/20, 15:55;L02T5;10;6617064
20/11/20, 16:14;L06T1;26;6608295
20/11/20, 17:35;L06T5;30;6616962
20/11/20, 18:14;L09T2;42;6612459
20/11/20, 18:26;L08T3;38;6607488
20/11/20, 20:05;L09T4;44;6604776
20/11/20, 20:39;L09T3;43;6612459
20/11/20, 21:20;L07T2;32;6616962
20/11/20, 21:46;L05T1;21;6617220
20/11/20, 22:15;L07T3;33;6616962
20/11/20, 23:13;L09T4;44;6612459
21/11/20, 00:21;L07T4;34;6616962
21/11/20, 01:15;L07T4;34;49542
21/11/20, 01:45;L08T4;39;50523
21/11/20, 10:19;L08T3;38;6604992
21/11/20, 10:39;L14T3;59;6606210
21/11/20, 11:15;L07T5;35;6616962
21/11/20, 11:31;L09T3;43;6608406
21/11/20, 11:39;L05T2;22;6616950
21/11/20, 12:59;L12T3;53;6616944
21/11/20, 13:51;L05T4;24;6616863
21/11/20, 14:02;L07T1;31;6608577
21/11/20, 14:27;L10T1;45;6611112
21/11/20, 14:34;L11T1;48;6614055
21/11/20, 14:45;L05T1;21;50715
21/11/20, 14:49;L08T1;36;6608577
21/11/20, 17:39;L03T2;12;6617064
21/11/20, 19:34;L11T2;49;6614055
21/11/20, 21:51;L05T2;22;50715
21/11/20, 21:56;L09T1;41;6604992
21/11/20, 23:20;L10T1;45;6612459
21/11/20, 23:43;L11T3;50;6614055
22/11/20, 02:20;L10T1;45;6612921
22/11/20, 10:58;L05T3;23;6617220
22/11/20, 11:17;L08T3;38;6613503
22/11/20, 12:40;L09T2;42;6604992
22/11/20, 13:40;L10T2;46;6611112
22/11/20, 15:41;L07T3;33;6604551
22/11/20, 17:23;L03T3;13;6617064
22/11/20, 18:27;L03T2;12;6607746
22/11/20, 18:53;L08T4;39;6613503
22/11/20, 19:04;L03T3;13;6607746
22/11/20, 19:44;L05T3;23;6616950
22/11/20, 19:49;L04T2;17;6605091
22/11/20, 19:53;L10T3;47;6604776
22/11/20, 19:57;L04T3;18;6605091
22/11/20, 20:06;L09T3;43;6604992
22/11/20, 20:07;L04T4;19;6605091
22/11/20, 20:38;L06T3;28;6613272
22/11/20, 20:47;L10T3;47;6612459
22/11/20, 20:49;L04T5;20;6605091
22/11/20, 20:52;L08T1;36;6612690
22/11/20, 21:00;L09T4;44;6604992
22/11/20, 21:15;L06T5;30;6604551
22/11/20, 22:00;L10T2;46;6612921
22/11/20, 22:32;L08T5;40;6613503
22/11/20, 23:09;L03T2;12;6616836
22/11/20, 23:32;L08T5;40;50523
22/11/20, 23:36;L08T4;39;3206475
23/11/20, 00:10;L07T4;34;3206475
23/11/20, 00:31;L09T1;41;50523
23/11/20, 00:43;L09T1;41;3206475
23/11/20, 02:29;L09T2;42;50523
23/11/20, 08:47;L08T2;37;6612690
23/11/20, 08:51;L09T4;44;6608406
23/11/20, 08:54;L13T1;54;6616944
23/11/20, 09:39;L12T3;53;6611736
23/11/20, 12:33;L10T3;47;6608406
23/11/20, 12:45;L11T3;50;6611736
23/11/20, 12:47;L11T1;48;6608406
23/11/20, 13:09;L14T1;57;6610221
23/11/20, 13:10;L05T4;24;6617220
23/11/20, 13:17;L11T3;50;6608406
23/11/20, 14:11;L03T3;13;6616836
23/11/20, 14:50;L12T1;51;6608406
23/11/20, 15:01;L07T5;35;6613278
23/11/20, 15:13;L12T2;52;6608406
23/11/20, 15:26;L13T2;55;6616944
23/11/20, 16:44;L09T1;41;6612690
23/11/20, 17:58;L14T2;58;6616944
23/11/20, 18:28;L03T5;15;6607746
23/11/20, 19:37;L06T2;27;6608295
23/11/20, 20:10;L06T4;29;6613272
23/11/20, 20:15;L06T1;26;6617229
23/11/20, 20:44;L04T5;20;3206475
23/11/20, 20:51;L03T4;14;6616836
23/11/20, 21:21;L06T5;30;6613272
23/11/20, 21:44;L09T3;43;50523
23/11/20, 22:00;L05T5;25;6604551
23/11/20, 22:05;L06T2;27;6617229
23/11/20, 22:18;L11T1;48;6604776
23/11/20, 22:41;L08T5;40;3206475
23/11/20, 22:50;L09T4;44;50523
23/11/20, 23:06;L11T2;49;6604776
24/11/20, 09:14;L14T4;60;6610221
24/11/20, 09:14;L12T3;53;6608406
24/11/20, 10:45;L13T1;54;6608406
24/11/20, 13:46;L05T4;24;6617163
24/11/20, 14:32;L01T2;2;6612909
24/11/20, 14:57;L09T3;43;6612690
24/11/20, 15:39;L01T3;3;6612909
24/11/20, 15:50;L01T4;4;6612909
24/11/20, 16:04;L01T5;5;6612909
24/11/20, 16:19;L09T4;44;6612690
24/11/20, 16:49;L02T2;7;6612909
24/11/20, 17:34;L02T3;8;6612909
24/11/20, 17:54;L04T1;16;6617235
24/11/20, 18:05;L02T4;9;6612909
24/11/20, 18:18;L10T1;45;6612690
24/11/20, 18:23;L02T5;10;6612909
24/11/20, 19:21;L04T1;16;6606951
24/11/20, 19:56;L10T2;46;6612690
24/11/20, 20:30;L09T2;42;3206475
24/11/20, 21:02;L07T4;34;6604551
24/11/20, 21:12;L08T1;36;6616962
24/11/20, 21:20;L09T3;43;3206475
24/11/20, 21:51;L05T4;24;6616950
24/11/20, 23:18;L10T2;46;50523
25/11/20, 07:23;L10T3;47;6612690
25/11/20, 08:23;L10T3;47;6611112
25/11/20, 09:33;L13T3;56;6608406
25/11/20, 10:24;L11T1;48;6612690
25/11/20, 10:50;L14T2;58;6608406
25/11/20, 11:06;L03T4;14;6617064
25/11/20, 11:07;L08T2;37;6616962
25/11/20, 11:33;L12T1;51;6612690
25/11/20, 12:38;L12T2;52;6612690
25/11/20, 13:21;L14T4;60;6608406
25/11/20, 14:08;L03T5;15;6617064
25/11/20, 14:12;L06T4;29;6617220
25/11/20, 16:00;L03T5;15;6616836
25/11/20, 16:36;L01T3;3;44790
25/11/20, 16:38;L01T4;4;44790
25/11/20, 16:41;L01T5;5;44790
25/11/20, 16:53;L02T2;7;44790
25/11/20, 17:09;L02T3;8;44790
25/11/20, 17:24;L02T4;9;44790
25/11/20, 17:34;L02T5;10;44790
25/11/20, 17:44;L05T5;25;6617163
25/11/20, 17:45;L04T3;18;6617235
25/11/20, 17:52;L11T1;48;6612459
25/11/20, 17:55;L03T1;11;44790
25/11/20, 18:50;L11T2;49;6612459
25/11/20, 19:03;L03T2;12;6612909
25/11/20, 19:08;L08T3;38;6616962
25/11/20, 19:13;L11T3;50;6604776
25/11/20, 19:59;L06T2;27;6617220
25/11/20, 20:53;L10T1;45;6604992
25/11/20, 21:44;L08T1;36;6604551
25/11/20, 22:30;L05T5;25;6616950
25/11/20, 23:10;L08T2;37;6604551
25/11/20, 23:14;L04T5;20;6608577
26/11/20, 02:29;L08T5;40;6616962
26/11/20, 03:01;L13T3;56;6613500
26/11/20, 03:43;L14T2;58;6613500
26/11/20, 04:18;L14T3;59;6613500
26/11/20, 04:39;L14T4;60;6613500
26/11/20, 09:47;L02T2;7;6608520
26/11/20, 11:39;L03T2;12;44790
26/11/20, 11:42;L03T3;13;44790
26/11/20, 11:46;L03T4;14;44790
26/11/20, 11:49;L03T5;15;44790
26/11/20, 12:56;L13T3;56;6610221
26/11/20, 13:21;L01T1;1;6606918
26/11/20, 13:27;L01T2;2;6606918
26/11/20, 13:39;L01T3;3;6606918
26/11/20, 13:42;L01T4;4;6606918
26/11/20, 14:03;L01T5;5;6606918
26/11/20, 14:23;L02T2;7;6606918
26/11/20, 14:37;L04T3;18;6606951
26/11/20, 14:46;L03T3;13;6612909
26/11/20, 14:47;L11T3;50;6610221
26/11/20, 15:05;L02T4;9;6606918
26/11/20, 15:15;L04T4;19;6606951
26/11/20, 15:15;L04T2;17;6606951
26/11/20, 15:15;L02T5;10;6606918
26/11/20, 15:46;L03T4;14;6612909
26/11/20, 16:18;L03T5;15;6612909
26/11/20, 16:35;L04T1;16;6612909
26/11/20, 17:15;L04T2;17;6612909
26/11/20, 20:15;L06T1;26;6617220
26/11/20, 20:38;L04T3;18;6612909
26/11/20, 20:42;L10T1;45;6617100
26/11/20, 21:08;L04T4;19;6612909
26/11/20, 22:35;L08T3;38;6604551
26/11/20, 23:31;L04T1;16;6616836
27/11/20, 00:36;L11T1;48;50523
27/11/20, 00:54;L09T4;44;3206475
27/11/20, 09:23;L13T2;55;6611736
27/11/20, 10:02;L01T1;1;6617451
27/11/20, 10:05;L01T2;2;6617451
27/11/20, 10:13;L01T5;5;6617451
27/11/20, 10:21;L02T2;7;6617451
27/11/20, 10:37;L02T3;8;6617451
27/11/20, 12:15;L01T1;1;6619056
27/11/20, 12:23;L01T2;2;6619056
27/11/20, 12:27;L01T3;3;6619056
27/11/20, 12:34;L01T5;5;6619056
27/11/20, 13:01;L07T1;31;6617220
27/11/20, 13:03;L02T2;7;6619056
27/11/20, 13:06;L02T5;10;6617451
27/11/20, 13:11;L03T1;11;6617451
27/11/20, 13:15;L03T2;12;6617451
27/11/20, 13:23;L03T3;13;6617451
27/11/20, 13:29;L03T5;15;6617451
27/11/20, 13:30;L03T4;14;6617451
27/11/20, 13:34;L04T1;16;6617451
27/11/20, 13:35;L04T2;17;6617451
27/11/20, 13:42;L01T1;1;6617022
27/11/20, 13:45;L04T3;18;6617451
27/11/20, 14:33;L02T3;8;6619056
27/11/20, 15:09;L02T4;9;6619056
27/11/20, 15:12;L01T3;3;6617022
27/11/20, 15:16;L01T4;4;6617022
27/11/20, 15:27;L01T5;5;6617022
27/11/20, 15:32;L07T2;32;6617220
27/11/20, 15:46;L03T1;11;6619056
27/11/20, 16:03;L03T2;12;6619056
27/11/20, 16:27;L03T3;13;6619056
27/11/20, 16:55;L04T5;20;6617229
27/11/20, 17:19;L10T3;47;6617100
27/11/20, 18:28;L01T2;2;6618951
27/11/20, 18:54;L01T4;4;6618951
27/11/20, 19:09;L01T5;5;6618951
27/11/20, 19:24;L07T4;34;6617220
27/11/20, 19:29;L02T2;7;6618951
27/11/20, 19:45;L04T1;16;6617064
27/11/20, 21:17;L12T1;51;6614055
27/11/20, 21:39;L11T2;49;6617100
27/11/20, 22:06;L04T5;20;6617451
27/11/20, 22:45;L01T1;1;6619071
27/11/20, 22:48;L01T3;3;6619071
27/11/20, 22:48;L01T2;2;6619071
27/11/20, 23:00;L01T5;5;6619071
27/11/20, 23:12;L02T2;7;6619071
27/11/20, 23:26;L02T3;8;6619071
27/11/20, 23:34;L02T4;9;6619071
27/11/20, 23:37;L12T1;51;6612459
27/11/20, 23:49;L03T1;11;6619071
28/11/20, 01:04;L12T3;53;6612459
28/11/20, 04:04;L11T3;50;50523
28/11/20, 05:08;L12T1;51;50523
28/11/20, 10:27;L03T2;12;6619071
28/11/20, 11:05;L07T5;35;6617220
28/11/20, 15:38;L03T4;14;6619056
28/11/20, 16:02;L03T5;15;6619056
28/11/20, 17:18;L10T2;46;6604992
28/11/20, 17:56;L04T3;18;6619056
28/11/20, 19:37;L08T4;39;6607488
28/11/20, 19:42;L10T3;47;6604992
28/11/20, 20:08;L09T2;42;6613503
28/11/20, 20:36;L05T2;22;6617451
28/11/20, 20:53;L05T3;23;6617451
28/11/20, 22:06;L11T1;48;6604992
28/11/20, 23:16;L11T2;49;6604992
28/11/20, 23:31;L03T3;13;6619071
29/11/20, 00:31;L03T4;14;6619071
29/11/20, 02:49;L11T1;48;6612921
29/11/20, 11:08;L08T1;36;6617220
29/11/20, 13:01;L01T1;1;6619017
29/11/20, 14:14;L01T3;3;6619017
29/11/20, 15:10;L12T2;52;6614055
29/11/20, 15:21;L01T1;1;6618963
29/11/20, 15:22;L12T1;51;6604776
29/11/20, 15:48;L01T2;2;6618963
29/11/20, 15:58;L01T3;3;6618963
29/11/20, 16:01;L09T4;44;6613503
29/11/20, 16:01;L01T4;4;6618963
29/11/20, 18:25;L01T1;1;6618957
29/11/20, 18:33;L01T2;2;6618957
29/11/20, 18:35;L10T1;45;6613503
29/11/20, 18:36;L12T3;53;6604776
29/11/20, 19:31;L12T2;52;50523
29/11/20, 19:35;L01T3;3;6618957
29/11/20, 19:41;L01T4;4;6618957
29/11/20, 21:14;L04T2;17;6617064
29/11/20, 21:20;L12T1;51;6617100
29/11/20, 21:37;L11T2;49;6612921
29/11/20, 22:24;L11T3;50;6612921
29/11/20, 22:35;L10T2;46;6613503
30/11/20, 00:41;L14T1;57;6612921
30/11/20, 01:22;L09T1;41;6616962
30/11/20, 01:31;L14T2;58;6612921
30/11/20, 03:46;L09T2;42;6616962
30/11/20, 08:53;L06T1;26;6617451
30/11/20, 08:59;L06T2;27;6617451
30/11/20, 09:35;L02T2;7;6618963
30/11/20, 10:08;L14T1;57;6611736
30/11/20, 11:12;L09T3;43;6616962
30/11/20, 12:14;L09T4;44;6616962
30/11/20, 12:32;L04T4;19;6617064
30/11/20, 13:36;L08T1;36;6613278
30/11/20, 13:45;L02T3;8;6618963
30/11/20, 14:08;L06T3;28;6617451
30/11/20, 14:09;L05T5;25;6617451
30/11/20, 14:32;L02T4;9;6618963
30/11/20, 15:02;L06T4;29;6617451
30/11/20, 16:14;L08T2;37;6617220
30/11/20, 16:24;L08T3;38;6617220
30/11/20, 17:03;L02T5;10;6618963
30/11/20, 17:17;L07T1;31;6617451
30/11/20, 17:20;L11T3;50;6617100
30/11/20, 17:25;L07T2;32;6617451
30/11/20, 17:40;L07T3;33;6617451
30/11/20, 18:22;L04T1;16;6607746
30/11/20, 18:38;L10T2;46;6616962
30/11/20, 20:21;L13T1;54;6604776
30/11/20, 20:56;L12T3;53;6617100
30/11/20, 21:17;L10T3;47;6613503
30/11/20, 22:21;L10T3;47;6616962
30/11/20, 22:29;L11T2;49;6613503
30/11/20, 23:18;L04T5;20;6612909
1/12/20, 00:06;L05T1;21;6612909
1/12/20, 00:45;L05T2;22;6612909
1/12/20, 09:04;L07T5;35;6617451
1/12/20, 09:31;L14T2;58;6611736
1/12/20, 09:33;L02T4;9;6618951
1/12/20, 09:42;L03T1;11;6618963
1/12/20, 10:01;L02T5;10;6618951
1/12/20, 10:47;L05T3;23;6612909
1/12/20, 10:59;L14T3;59;6611736
1/12/20, 11:14;L03T1;11;6618951
1/12/20, 12:14;L03T2;12;6618963
1/12/20, 12:58;L03T2;12;6618951
1/12/20, 13:07;L04T2;17;6607746
1/12/20, 13:11;L08T1;36;6617451
1/12/20, 13:23;L04T3;18;6607746
1/12/20, 13:25;L01T1;1;6618921
1/12/20, 13:31;L01T2;2;6618921
1/12/20, 13:32;L01T3;3;6618921
1/12/20, 13:33;L01T4;4;6618921
1/12/20, 13:54;L03T3;13;6618951
1/12/20, 14:28;L01T2;2;6618945
1/12/20, 14:28;L01T1;1;6618945
1/12/20, 15:11;L04T2;17;6616836
1/12/20, 15:38;L06T1;26;6616893
1/12/20, 15:44;L06T3;28;6616893
1/12/20, 15:44;L06T4;29;6616893
1/12/20, 15:46;L06T3;28;6612873
1/12/20, 15:52;L06T5;30;6616893
1/12/20, 16:05;L03T3;13;6618963
1/12/20, 16:21;L02T3;8;6618921
1/12/20, 16:40;L07T1;31;6617229
1/12/20, 16:40;L03T4;14;6618951
1/12/20, 17:01;L02T5;10;6618921
1/12/20, 17:21;L03T5;15;6618951
1/12/20, 18:16;L01T4;4;6618945
1/12/20, 18:18;L03T1;11;6618921
1/12/20, 18:19;L04T4;19;6607746
1/12/20, 18:24;L03T2;12;6618921
1/12/20, 18:25;L01T5;5;6618945
1/12/20, 18:36;L02T2;7;6618945
1/12/20, 18:40;L03T3;13;6618921
1/12/20, 19:00;L03T4;14;6618921
1/12/20, 19:03;L03T5;15;6618963
1/12/20, 19:22;L03T5;15;6618921
1/12/20, 19:26;L02T4;9;6618945
1/12/20, 19:28;L01T1;1;6607248
1/12/20, 19:29;L01T2;2;6607248
1/12/20, 19:30;L01T3;3;6607248
1/12/20, 19:30;L01T5;5;6607248
1/12/20, 19:30;L01T4;4;6607248
1/12/20, 19:32;L04T3;18;6616836
1/12/20, 19:32;L02T5;10;6607248
1/12/20, 19:32;L02T3;8;6607248
1/12/20, 19:33;L03T2;12;6607248
1/12/20, 19:33;L03T1;11;6607248
1/12/20, 19:34;L03T3;13;6607248
1/12/20, 19:34;L03T4;14;6607248
1/12/20, 19:35;L03T5;15;6607248
1/12/20, 19:35;L04T1;16;6607248
1/12/20, 19:36;L04T2;17;6607248
1/12/20, 19:41;L05T5;25;6612909
1/12/20, 19:42;L02T5;10;6618945
1/12/20, 19:51;L04T5;20;6607746
1/12/20, 19:51;L03T1;11;6618945
1/12/20, 19:54;L03T2;12;6618945
1/12/20, 19:56;L03T3;13;6618945
1/12/20, 19:57;L03T5;15;6618945
1/12/20, 20:00;L04T2;17;6618945
1/12/20, 20:01;L04T1;16;6618945
1/12/20, 20:07;L04T3;18;6607248
1/12/20, 20:09;L04T1;16;6618921
1/12/20, 20:11;L14T1;57;6604992
1/12/20, 20:15;L11T3;50;6613503
1/12/20, 20:23;L04T4;19;6618945
1/12/20, 20:25;L04T2;17;6618921
1/12/20, 20:31;L14T1;57;6617100
